Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
04/06/2004,21.00.00,19.0,973.0,92.0,949.0,58.16666666666667,987.0,68.0,1615.0,820.0,235.0,369.0,10518.0
04/06/2004,22.00.00,2.0,1016.0,100.0,977.0,55.14285714285714,951.0,67.28571428571428,1652.0,948.0,224.0,410.0,11006.0
04/06/2004,23.00.00,29.0,1120.0,131.0,1088.0,52.11904761904762,849.0,66.57142857142857,1785.0,1067.0,217.0,447.0,11451.0
05/06/2004,00.00.00,27.0,1076.0,129.0,1080.0,49.0952380952381,846.0,65.85714285714286,1787.0,1070.0,211.0,481.0,11864.0
05/06/2004,01.00.00,15.0,937.0,78.0,890.0,46.07142857142857,970.0,65.14285714285714,1625.0,877.0,207.0,500.0,12030.0
05/06/2004,02.00.00,16.0,980.0,92.0,948.0,43.04761904761905,888.0,64.42857142857143,1702.0,1028.0,198.0,531.0,12093.0
05/06/2004,03.00.00,13.0,937.0,69.0,853.0,40.02380952380953,962.0,63.714285714285715,1604.0,969.0,198.0,536.0,12214.0
05/06/2004,04.00.00,7.0,852.0,45.0,739.0,37.0,1095.0,63.0,1525.0,837.0,196.0,548.0,12360.0
05/06/2004,05.00.00,7.0,858.0,49.0,757.0,57.0,1066.0,71.0,1542.0,904.0,193.0,573.0,12650.0
05/06/2004,06.00.00,12.0,963.0,79.0,894.0,131.0,942.0,91.0,1702.0,1065.0,197.0,584.0,13254.0
05/06/2004,07.00.00,15.0,966.0,74.0,874.0,171.0,969.0,95.0,1682.0,999.0,198.0,594.0,13554.0
05/06/2004,08.00.00,15.0,983.0,80.0,901.0,187.0,954.0,96.0,1691.0,986.0,209.0,548.0,13387.0
05/06/2004,09.00.00,16.0,990.0,76.0,881.0,133.0,985.0,81.0,1685.0,874.0,224.0,479.0,12817.0
05/06/2004,10.00.00,11.0,891.0,53.0,780.0,87.0,1110.0,68.0,1543.0,689.0,241.0,413.0,12202.0
05/06/2004,11.00.00,11.0,883.0,53.0,778.0,61.0,1130.0,57.0,1545.0,608.0,259.0,369.0,12133.0
05/06/2004,12.00.00,14.0,914.0,80.0,900.0,86.0,1010.0,68.0,1596.0,706.0,307.0,260.0,11287.0
05/06/2004,13.00.00,14.0,896.0,84.0,917.0,83.0,1017.0,72.0,1577.0,704.0,303.0,252.0,10652.0
05/06/2004,14.00.00,1.0,841.0,60.0,811.0,61.0,1135.0,62.0,1463.0,609.0,301.0,254.0,10641.0
05/06/2004,15.00.00,13.0,926.0,73.0,868.0,80.0,1048.0,75.0,1599.0,687.0,276.0,351.0,12764.0
05/06/2004,16.00.00,19.0,1133.0,102.0,984.0,110.0,838.0,92.0,1897.0,976.0,266.0,476.0,16315.0
05/06/2004,17.00.00,17.0,1042.0,90.0,939.0,108.0,917.0,89.0,1744.0,860.0,304.0,313.0,13331.0
05/06/2004,18.00.00,23.0,1124.0,140.0,1118.0,134.0,793.0,105.0,1915.0,1021.0,278.0,350.0,12820.0
05/06/2004,19.00.00,24.0,1157.0,161.0,1183.0,133.0,738.0,111.0,1970.0,1079.0,266.0,379.0,12994.0
05/06/2004,20.00.00,18.0,989.0,82.0,906.0,118.0,954.0,102.0,1681.0,826.0,234.0,444.0,12646.0
05/06/2004,21.00.00,6.0,841.0,38.0,699.0,17.0,1123.0,30.0,1508.0,558.0,230.0,511.0,14175.0
05/06/2004,22.00.00,8.0,916.0,56.0,791.0,26.0,1007.0,43.0,1588.0,679.0,221.0,535.0,14087.0
05/06/2004,23.00.00,17.0,1008.0,80.0,900.0,55.0,907.0,67.0,1681.0,850.0,216.0,536.0,13674.0
06/06/2004,00.00.00,11.0,895.0,56.0,792.0,39.0,975.0,58.0,1574.0,733.0,219.0,527.0,13650.0
06/06/2004,01.00.00,6.0,810.0,38.0,702.0,15.0,1093.0,24.0,1529.0,612.0,213.0,549.0,13707.0
06/06/2004,02.00.00,11.0,968.0,66.0,840.0,47.0,891.0,58.0,1727.0,788.0,175.0,791.0,15709.0
06/06/2004,03.00.00,11.0,922.0,70.0,859.0,48.0,871.0,60.0,1739.0,728.0,176.0,786.0,15722.0
06/06/2004,04.00.00,1.0,892.0,52.0,773.0,49.0,926.0,62.0,1660.0,724.0,171.0,818.0,15816.0
06/06/2004,05.00.00,5.0,806.0,24.0,615.0,21.0,1172.0,34.0,1525.0,543.0,166.0,802.0,15002.0
06/06/2004,06.00.00,7.0,827.0,31.0,659.0,33.0,1115.0,46.0,1552.0,616.0,168.0,774.0,14739.0
06/06/2004,07.00.00,1.0,881.0,52.0,776.0,63.0,1037.0,62.0,1623.0,677.0,183.0,665.0,13810.0
06/06/2004,08.00.00,12.0,877.0,59.0,808.0,73.0,1011.0,70.0,1614.0,723.0,204.0,558.0,13196.0
06/06/2004,09.00.00,7.0,784.0,28.0,638.0,51.0,1314.0,54.0,1412.0,529.0,216.0,453.0,11533.0
06/06/2004,10.00.00,9.0,806.0,34.0,675.0,61.0,1270.0,61.0,1414.0,528.0,231.0,394.0,10983.0
06/06/2004,11.00.00,8.0,775.0,30.0,653.0,52.0,1349.0,53.0,1365.0,491.0,254.0,316.0,10058.0
06/06/2004,12.00.00,8.0,773.0,34.0,676.0,49.0,1331.0,49.0,1374.0,489.0,266.0,290.0,9928.0
06/06/2004,13.00.00,5.0,734.0,23.0,603.0,40.0,1471.0,48.0,1303.0,450.0,259.0,288.0,9475.0
06/06/2004,14.00.00,5.0,757.0,27.0,635.0,36.0,1445.0,45.0,1345.0,451.0,270.0,280.0,9810.0
06/06/2004,15.00.00,7.0,817.0,36.0,688.0,51.0,1299.0,60.0,1435.0,512.0,236.0,381.0,10917.0
06/06/2004,16.00.00,9.0,815.0,42.0,720.0,56.0,1225.0,59.0,1418.0,525.0,259.0,320.0,10529.0
06/06/2004,17.00.00,1.0,844.0,49.0,757.0,71.0,1186.0,67.0,1445.0,556.0,263.0,315.0,10643.0
06/06/2004,18.00.00,12.0,880.0,59.0,807.0,79.0,1123.0,72.0,1510.0,599.0,239.0,368.0,10774.0
06/06/2004,19.00.00,13.0,906.0,66.0,838.0,117.0,1084.0,88.0,1547.0,694.0,237.0,368.0,10609.0
06/06/2004,20.00.00,16.0,904.0,76.0,882.0,127.0,1048.0,94.0,1549.0,744.0,225.0,378.0,10157.0
06/06/2004,21.00.00,14.0,877.0,70.0,858.0,118.0,1080.0,89.0,1535.0,724.0,218.0,392.0,10115.0
06/06/2004,22.00.00,17.0,918.0,75.0,879.0,130.0,1030.0,96.0,1569.0,804.0,209.0,426.0,10400.0
06/06/2004,23.00.00,17.0,930.0,84.0,914.0,131.0,991.0,98.0,1631.0,862.0,200.0,456.0,10555.0
07/06/2004,00.00.00,14.0,870.0,70.0,858.0,102.0,1061.0,95.0,1557.0,811.0,193.0,479.0,10590.0
07/06/2004,01.00.00,8.0,793.0,39.0,703.0,48.0,1222.0,64.0,1439.0,627.0,187.0,490.0,10462.0
07/06/2004,02.00.00,4.0,760.0,26.0,626.0,22.0,1263.0,38.0,1386.0,575.0,178.0,541.0,10938.0
07/06/2004,03.00.00,3.0,733.0,20.0,588.0,22.0,1281.0,36.0,1394.0,589.0,186.0,527.0,11206.0
07/06/2004,04.00.00,4.0,726.0,21.0,591.0,22.0,1263.0,34.0,1386.0,579.0,172.0,579.0,11270.0
07/06/2004,05.00.00,5.0,732.0,24.0,613.0,44.0,1273.0,40.0,1413.0,605.0,182.0,541.0,11155.0
07/06/2004,06.00.00,15.0,933.0,96.0,962.0,167.0,867.0,76.0,1705.0,974.0,173.0,576.0,11289.0
07/06/2004,07.00.00,26.0,1061.0,154.0,1162.0,220.0,777.0,90.0,1898.0,1132.0,199.0,494.0,11354.0
07/06/2004,08.00.00,43.0,1201.0,250.0,1428.0,285.0,664.0,118.0,2249.0,1378.0,217.0,442.0,11321.0
07/06/2004,09.00.00,31.0,1065.0,151.0,1151.0,272.0,801.0,118.0,1894.0,1160.0,235.0,400.0,11386.0
07/06/2004,10.00.00,29.0,1075.0,174.0,1222.0,238.0,774.0,122.0,1943.0,1213.0,284.0,297.0,11345.0
07/06/2004,11.00.00,25.0,998.0,141.0,1119.0,207.0,832.0,120.0,1780.0,1057.0,316.0,241.0,10994.0
07/06/2004,12.00.00,19.0,922.0,118.0,1042.0,152.0,887.0,132.0,1744.0,832.0,313.0,241.0,10816.0
07/06/2004,13.00.00,25.0,1023.0,149.0,1147.0,185.0,829.0,115.0,1842.0,983.0,344.0,204.0,10857.0
07/06/2004,14.00.00,25.0,1039.0,160.0,1180.0,184.0,833.0,127.0,1815.0,1047.0,337.0,213.0,10988.0
07/06/2004,15.00.00,28.0,1054.0,165.0,1195.0,205.0,815.0,126.0,1848.0,1078.0,359.0,189.0,10999.0
07/06/2004,16.00.00,23.0,1022.0,152.0,1155.0,172.0,871.0,113.0,1840.0,979.0,343.0,194.0,10279.0
07/06/2004,17.00.00,33.0,1082.0,189.0,1266.0,227.0,788.0,124.0,1910.0,1139.0,335.0,199.0,10112.0
07/06/2004,18.00.00,28.0,1056.0,190.0,1268.0,187.0,786.0,108.0,1896.0,1111.0,305.0,242.0,10386.0
07/06/2004,19.00.00,48.0,1243.0,289.0,1524.0,290.0,647.0,142.0,2281.0,1470.0,303.0,262.0,11161.0
07/06/2004,20.00.00,25.0,1029.0,134.0,1097.0,155.0,825.0,125.0,1827.0,980.0,270.0,367.0,12898.0
07/06/2004,21.00.00,2.0,1004.0,109.0,1011.0,108.0,867.0,116.0,1754.0,893.0,246.0,419.0,12752.0
07/06/2004,22.00.00,18.0,979.0,89.0,937.0,94.0,919.0,101.0,1683.0,858.0,233.0,445.0,12566.0
07/06/2004,23.00.00,17.0,972.0,85.0,919.0,103.0,934.0,101.0,1668.0,904.0,224.0,469.0,12544.0
08/06/2004,00.00.00,13.0,942.0,67.0,846.0,78.0,980.0,92.0,1615.0,905.0,217.0,508.0,13019.0
08/06/2004,01.00.00,7.0,825.0,42.0,720.0,38.0,1129.0,55.0,1511.0,678.0,210.0,519.0,12794.0
08/06/2004,02.00.00,5.0,780.0,25.0,621.0,26.0,1277.0,42.0,1452.0,586.0,205.0,543.0,12926.0
08/06/2004,03.00.00,4.0,746.0,17.0,565.0,22.5,1369.0,36.0,1423.0,608.0,209.0,525.0,12852.0
08/06/2004,04.00.00,3.0,734.0,14.0,538.0,19.0,1449.0,30.0,1400.0,514.0,210.0,531.0,13031.0
08/06/2004,05.00.00,5.0,785.0,28.0,640.0,35.0,1265.0,40.0,1467.0,588.0,196.0,571.0,12851.0
08/06/2004,06.00.00,14.0,946.0,88.0,931.0,126.0,917.0,69.0,1745.0,884.0,182.0,623.0,12903.0
08/06/2004,07.00.00,33.0,1201.0,194.0,1279.0,309.0,683.0,100.0,2144.0,1338.0,195.0,577.0,12966.0
08/06/2004,08.00.00,58.0,1377.0,361.0,1688.0,376.0,525.0,125.0,2746.0,1708.0,216.0,517.0,13130.0
08/06/2004,09.00.00,5.0,1346.0,271.0,1481.0,441.0,602.0,174.0,2367.0,1681.0,239.0,444.0,13029.0
08/06/2004,10.00.00,35.0,1230.0,190.0,1268.0,309.0,698.0,171.0,2049.0,1509.0,281.0,352.0,13120.0
08/06/2004,11.00.00,29.0,1160.0,169.0,1208.0,220.0,728.0,149.0,1925.0,1330.0,314.0,286.0,12980.0
08/06/2004,12.00.00,25.0,1146.0,157.0,1171.0,168.0,761.0,124.0,1902.0,1138.0,337.0,255.0,13095.0
08/06/2004,13.00.00,23.0,1078.0,141.0,1121.0,149.0,818.0,119.0,1806.0,963.0,359.0,208.0,12103.0
08/06/2004,14.00.00,24.0,1111.0,165.0,1194.0,160.0,794.0,130.0,1875.0,1015.0,375.0,181.0,11529.0
08/06/2004,15.00.00,26.0,1083.0,148.0,1141.0,177.0,825.0,143.0,1793.0,1008.0,377.0,177.0,11383.0
08/06/2004,16.00.00,22.0,1056.0,130.0,1083.0,176.5,865.0,163.0,1723.0,898.0,378.0,174.0,11219.0
08/06/2004,17.00.00,35.0,1220.0,214.0,1334.0,176.0,695.0,183.0,2066.0,1215.0,366.0,206.0,12445.0
08/06/2004,18.00.00,39.0,1268.0,236.0,1393.0,202.0,650.0,161.0,2144.0,1334.0,325.0,260.0,12502.0
08/06/2004,19.00.00,45.0,1256.0,250.0,1430.0,255.0,660.0,170.0,2151.0,1380.0,308.0,272.0,11832.0
08/06/2004,20.00.00,38.0,1213.0,216.0,1341.0,210.0,683.0,143.0,2090.0,1601.0,288.0,302.0,11761.0
08/06/2004,21.00.00,28.0,1145.0,157.0,1170.0,157.0,751.0,123.0,1894.0,1376.0,267.0,354.0,12233.0
08/06/2004,22.00.00,17.0,1050.0,109.0,1011.0,96.0,836.0,89.0,1739.0,1161.0,253.0,407.0,12910.0
08/06/2004,23.00.00,12.0,972.0,81.0,902.0,59.0,933.0,67.0,1647.0,878.0,249.0,412.0,12809.0
09/06/2004,00.00.00,16.0,1020.0,102.0,984.0,81.0,853.0,81.0,1753.0,1031.0,237.0,451.0,13033.0
09/06/2004,01.00.00,1.0,934.0,75.0,878.0,40.0,940.0,54.0,1644.0,847.0,225.0,490.0,13151.0
09/06/2004,02.00.00,9.0,914.0,58.0,801.0,42.0,965.0,57.0,1609.0,908.0,223.0,506.0,13486.0
09/06/2004,03.00.00,5.0,824.0,38.0,698.0,36.5,1107.0,54.0,1517.0,733.0,220.0,505.0,13199.0
09/06/2004,04.00.00,5.0,817.0,33.0,672.0,31.0,1113.0,51.0,1501.0,751.0,208.0,544.0,13229.0
09/06/2004,05.00.00,5.0,833.0,40.0,708.0,54.0,1084.0,58.0,1525.0,799.0,203.0,560.0,13204.0
09/06/2004,06.00.00,1.0,935.0,81.0,905.0,88.0,899.0,69.0,1675.0,954.0,205.0,548.0,13073.0
09/06/2004,07.00.00,35.0,1297.0,223.0,1359.0,261.0,630.0,107.0,2214.0,1425.0,217.0,506.0,12981.0
09/06/2004,08.00.00,64.0,1496.0,369.0,1705.0,357.0,507.0,151.0,2691.0,2147.0,234.0,461.0,13091.0
09/06/2004,09.00.00,29.0,1201.0,175.0,1224.0,265.0,701.0,146.0,1987.0,1532.0,251.0,430.0,13488.0
09/06/2004,10.00.00,34.0,1267.0,193.0,1276.0,247.0,676.0,165.0,2059.0,1570.0,301.0,328.0,13795.0
09/06/2004,11.00.00,28.0,1224.0,176.0,1228.0,189.0,711.0,159.0,1972.0,1380.0,347.0,259.0,14069.0
09/06/2004,12.00.00,28.0,1247.0,186.0,1257.0,168.0,701.0,174.0,2000.0,1337.0,372.0,232.0,14478.0
09/06/2004,13.00.00,28.0,1183.0,180.0,1241.0,183.0,721.0,167.0,1937.0,1308.0,395.0,183.0,12917.0
09/06/2004,14.00.00,23.0,1078.0,140.0,1116.0,157.0,815.0,137.0,1761.0,1013.0,406.0,153.0,11485.0
09/06/2004,15.00.00,18.0,1076.0,109.0,1012.0,113.0,894.0,116.0,1665.0,816.0,403.0,161.0,11896.0
09/06/2004,16.00.00,2.0,1052.0,111.0,1019.0,140.0,896.0,125.0,1610.0,836.0,403.0,142.0,10494.0
09/06/2004,17.00.00,35.0,1287.0,216.0,1340.0,230.0,699.0,194.0,2008.0,1267.0,396.0,167.0,11867.0
09/06/2004,18.00.00,49.0,1460.0,276.0,1493.0,277.0,586.0,222.0,2288.0,1649.0,373.0,234.0,14672.0
09/06/2004,19.00.00,46.0,1357.0,256.0,1445.0,295.0,620.0,206.0,2195.0,1622.0,337.0,277.0,14213.0
09/06/2004,20.00.00,34.0,1234.0,186.0,1257.0,212.0,695.0,162.0,2019.0,1349.0,307.0,322.0,13983.0
09/06/2004,21.00.00,27.0,1151.0,152.0,1154.0,151.0,747.0,132.0,1894.0,1186.0,284.0,357.0,13549.0
09/06/2004,22.00.00,19.0,1065.0,117.0,1038.0,110.0,805.0,107.0,1763.0,1026.0,265.0,386.0,13154.0
09/06/2004,23.00.00,15.0,984.0,87.0,929.0,83.0,917.0,84.0,1654.0,817.0,254.0,401.0,12822.0
10/06/2004,00.00.00,1.0,938.0,76.0,881.0,48.0,956.0,61.0,1607.0,662.0,241.0,433.0,12839.0
10/06/2004,01.00.00,7.0,878.0,52.0,774.0,27.0,1065.0,42.0,1527.0,552.0,239.0,456.0,13328.0
10/06/2004,02.00.00,1.0,919.0,59.0,807.0,48.0,967.0,66.0,1598.0,775.0,220.0,528.0,13752.0
10/06/2004,03.00.00,6.0,836.0,40.0,709.0,40.5,1085.0,58.0,1498.0,646.0,207.0,561.0,13565.0
10/06/2004,04.00.00,7.5,814.0,33.0,673.0,33.0,1138.0,50.0,1488.0,647.0,201.0,573.0,13352.0
10/06/2004,05.00.00,9.0,872.0,54.0,782.0,75.0,1001.0,76.0,1607.0,874.0,195.0,594.0,13328.0
10/06/2004,06.00.00,12.0,949.0,87.0,929.0,101.0,887.0,78.0,1711.0,973.0,200.0,566.0,13095.0
10/06/2004,07.00.00,29.0,1227.0,199.0,1292.0,214.0,661.0,104.0,2087.0,1327.0,217.0,539.0,13848.0
10/06/2004,08.00.00,48.0,1360.0,304.0,1561.0,290.0,545.0,139.0,2525.0,1626.0,237.0,490.0,14152.0
10/06/2004,09.00.00,43.0,1318.0,246.0,1420.0,311.0,586.0,166.0,2316.0,1640.0,259.0,443.0,14544.0
10/06/2004,10.00.00,31.0,1196.0,169.0,1208.0,234.0,705.0,151.0,1981.0,1341.0,301.0,343.0,14414.0
10/06/2004,11.00.00,24.0,1152.0,136.0,1102.0,157.0,770.0,134.0,1868.0,1113.0,335.0,272.0,13859.0
10/06/2004,12.00.00,28.0,1220.0,153.0,1157.0,165.0,715.0,148.0,1935.0,1224.0,354.0,261.0,14806.0
10/06/2004,13.00.00,25.0,1182.0,141.0,1120.0,137.0,735.0,126.0,1893.0,1095.0,379.0,232.0,15020.0
10/06/2004,14.00.00,26.0,1167.0,170.0,1210.0,149.0,719.0,144.0,1944.0,1152.0,397.0,187.0,13306.0
10/06/2004,15.00.00,23.0,1142.0,138.0,1109.0,140.0,782.0,133.0,1789.0,1047.0,404.0,172.0,12774.0
10/06/2004,16.00.00,24.0,1157.0,136.0,1105.0,139.0,779.0,139.0,1792.0,982.0,400.0,188.0,13630.0
10/06/2004,17.00.00,35.0,1274.0,212.0,1329.0,221.0,670.0,178.0,2054.0,1320.0,389.0,188.0,12900.0
10/06/2004,18.00.00,48.0,1372.0,259.0,1451.0,318.0,631.0,206.0,2183.0,1541.0,358.0,221.0,12792.0
10/06/2004,19.00.00,51.0,1373.0,254.0,1440.0,363.0,635.0,211.0,2183.0,1510.0,331.0,259.0,12923.0
10/06/2004,20.00.00,47.0,1290.0,236.0,1393.0,341.0,655.0,180.0,2146.0,1511.0,309.0,282.0,12388.0
10/06/2004,21.00.00,24.0,1056.0,120.0,1051.0,163.0,826.0,116.0,1758.0,1078.0,275.0,326.0,11760.0
10/06/2004,22.00.00,25.0,1116.0,142.0,1123.0,157.0,768.0,118.0,1826.0,1235.0,263.0,343.0,11605.0
10/06/2004,23.00.00,27.0,1106.0,142.0,1122.0,202.0,783.0,115.0,1813.0,1202.0,255.0,341.0,10968.0
11/06/2004,00.00.00,15.0,1018.0,104.0,992.0,102.0,839.0,96.0,1710.0,1103.0,247.0,393.0,12065.0
11/06/2004,01.00.00,11.0,919.0,75.0,880.0,70.0,915.0,86.0,1628.0,1013.0,242.0,395.0,11764.0
11/06/2004,02.00.00,6.0,807.0,35.0,681.0,41.0,1092.0,65.0,1435.0,765.0,248.0,378.0,11639.0
11/06/2004,03.00.00,5.0,787.0,25.0,620.0,38.5,1176.0,59.0,1403.0,618.0,227.0,438.0,11952.0
11/06/2004,04.00.00,4.0,789.0,26.0,623.0,36.0,1146.0,53.0,1407.0,663.0,220.0,443.0,11553.0
11/06/2004,05.00.00,6.0,825.0,40.0,709.0,68.0,1050.0,74.0,1491.0,813.0,193.0,514.0,11364.0
11/06/2004,06.00.00,1.0,912.0,70.0,858.0,92.0,923.0,69.0,1608.0,894.0,198.0,504.0,11525.0
11/06/2004,07.00.00,46.0,1339.0,248.0,1425.0,332.0,595.0,131.0,2264.0,1495.0,205.0,482.0,11474.0
11/06/2004,08.00.00,48.0,1355.0,289.0,1526.0,333.0,567.0,134.0,2397.0,1658.0,228.0,427.0,11667.0
11/06/2004,09.00.00,4.0,1250.0,215.0,1336.0,298.0,632.0,148.0,2104.0,1506.0,256.0,358.0,11548.0
11/06/2004,10.00.00,3.0,1105.0,129.0,1079.0,222.0,788.0,135.66666666666666,1774.0,1168.0,300.0,275.0,11509.0
11/06/2004,11.00.00,2.0,1076.0,122.0,1055.0,146.0,817.0,123.33333333333333,1734.0,993.0,344.0,210.0,11248.0
11/06/2004,12.00.00,2.0,1096.0,131.0,1087.0,120.0,801.0,111.0,1759.0,910.0,359.0,196.0,11422.0
11/06/2004,13.00.00,2.0,1093.0,133.0,1094.0,108.0,797.0,110.0,1769.0,912.0,372.0,182.0,11389.0
11/06/2004,14.00.00,19.0,1027.0,125.0,1066.0,109.0,837.0,110.0,1689.0,814.0,373.0,166.0,10435.0
11/06/2004,15.00.00,19.0,1026.0,130.0,1085.0,124.0,848.0,116.0,1654.0,1341.0,374.0,149.0,9413.0
11/06/2004,16.00.00,19.0,1015.0,123.0,1062.0,127.0,877.0,120.0,1668.0,847.0,364.0,151.0,9005.0
11/06/2004,17.00.00,26.0,1028.0,152.0,1155.0,185.0,832.0,142.0,1691.0,925.0,354.0,147.0,8323.0
11/06/2004,18.00.00,32.0,1074.0,191.0,1270.0,230.0,776.0,146.0,1833.0,1087.0,342.0,142.0,7502.0
11/06/2004,19.00.00,34.0,1124.0,197.0,1289.0,265.0,765.0,153.0,1863.0,1132.0,311.0,187.0,8302.0
11/06/2004,20.00.00,34.0,1111.0,186.0,1256.0,261.0,765.0,158.0,1851.0,1197.0,291.0,220.0,8702.0
11/06/2004,21.00.00,29.0,1062.0,161.0,1183.0,219.0,794.0,140.0,1731.0,1229.0,272.0,225.0,7962.0
11/06/2004,22.00.00,27.0,1072.0,150.0,1148.0,180.0,805.0,127.0,1683.0,1171.0,253.0,246.0,7796.0
11/06/2004,23.00.00,13.0,936.0,73.0,871.0,108.0,990.0,97.0,1430.0,921.0,249.0,272.0,8429.0
12/06/2004,00.00.00,13.0,988.0,89.0,937.0,98.0,894.0,91.0,1543.0,1008.0,235.0,322.0,9220.0
12/06/2004,01.00.00,9.0,924.0,66.0,839.0,57.0,957.0,68.0,1453.0,849.0,235.0,327.0,9349.0
12/06/2004,02.00.00,6.0,839.0,43.0,725.0,36.0,1052.0,52.0,1368.0,668.0,241.0,320.0,9467.0
12/06/2004,03.00.00,5.0,826.0,32.0,666.0,40.5,1109.0,55.0,1349.0,641.0,226.0,348.0,9441.0
12/06/2004,04.00.00,5.0,853.0,41.0,716.0,45.0,1047.0,58.0,1414.0,707.0,208.0,402.0,9725.0
12/06/2004,05.00.00,9.0,918.0,60.0,810.0,87.0,936.0,78.0,1524.0,939.0,188.0,466.0,10027.0
12/06/2004,06.00.00,7.0,890.0,56.0,791.0,62.0,950.0,61.0,1489.0,886.0,198.0,460.0,10524.0
12/06/2004,07.00.00,6.0,865.0,48.0,752.0,65.0,996.0,64.0,1451.0,837.0,213.0,423.0,10625.0
12/06/2004,08.00.00,13.0,1003.0,89.0,937.0,125.0,850.0,81.0,1622.0,1005.0,213.0,418.0,10449.0
12/06/2004,09.00.00,19.0,1123.0,131.0,1088.0,157.0,746.0,92.0,1789.0,1191.0,240.0,366.0,10772.0
12/06/2004,10.00.00,21.0,1146.0,141.0,1119.0,171.0,746.0,101.0,1823.0,1200.0,272.0,307.0,10884.0
12/06/2004,11.00.00,18.0,1110.0,112.0,1021.0,119.0,820.0,96.0,1724.0,971.0,323.0,236.0,11271.0
12/06/2004,12.00.00,18.0,1126.0,100.0,979.0,110.0,849.0,101.0,1700.0,907.0,319.0,258.0,12023.0
12/06/2004,13.00.00,16.0,1067.0,96.0,962.0,95.0,860.0,91.0,1658.0,802.0,351.0,218.0,12093.0
12/06/2004,14.00.00,12.0,1008.0,72.0,866.0,58.0,937.0,68.0,1573.0,695.0,360.0,205.0,11995.0
12/06/2004,15.00.00,12.0,1062.0,86.0,924.0,69.0,892.0,76.0,1683.0,777.0,370.0,201.0,12423.0
12/06/2004,16.00.00,14.0,1082.0,90.0,939.0,76.0,869.0,84.0,1678.0,818.0,364.0,210.0,12515.0
12/06/2004,17.00.00,13.0,1042.0,79.0,897.0,63.0,901.0,76.0,1605.0,681.0,352.0,226.0,12670.0
12/06/2004,18.00.00,11.0,1022.0,62.0,823.0,51.0,964.0,61.0,1599.0,631.0,325.0,276.0,13229.0
12/06/2004,19.00.00,11.0,1024.0,63.0,828.0,46.0,936.0,52.0,1601.0,641.0,291.0,351.0,13919.0
12/06/2004,20.00.00,11.0,1048.0,63.0,828.0,52.0,922.0,59.0,1618.0,683.0,269.0,397.0,13898.0
12/06/2004,21.00.00,18.0,1153.0,112.0,1022.0,84.0,765.0,89.0,1806.0,1013.0,261.0,422.0,14039.0
12/06/2004,22.00.00,23.0,1195.0,128.0,1077.0,130.0,731.0,113.0,1860.0,1151.0,255.0,438.0,14095.0
12/06/2004,23.00.00,26.0,1245.0,132.0,1091.0,147.0,734.0,112.0,1870.0,1134.0,249.0,456.0,14135.0
13/06/2004,00.00.00,2.0,1086.0,92.0,946.0,126.0,847.0,89.0,1729.0,945.0,252.0,452.0,14262.0
13/06/2004,01.00.00,1.0,972.0,58.0,804.0,47.0,955.0,53.0,1620.0,734.0,254.0,455.0,14570.0
13/06/2004,02.00.00,6.0,880.0,34.0,677.0,24.0,1109.0,36.0,1500.0,554.0,262.0,436.0,14599.0
13/06/2004,03.00.00,6.0,906.0,41.0,719.0,24.5,1050.0,37.5,1561.0,612.0,243.0,482.0,14476.0
13/06/2004,04.00.00,5.0,879.0,31.0,658.0,25.0,1121.0,39.0,1511.0,564.0,244.0,483.0,14499.0
13/06/2004,05.00.00,4.0,842.0,22.0,597.0,21.0,1237.0,33.0,1444.0,512.0,233.0,510.0,14346.0
13/06/2004,06.00.00,4.0,797.0,15.0,543.0,25.0,1466.0,37.0,1347.0,410.0,216.0,481.0,12259.0
13/06/2004,07.00.00,4.0,796.0,13.0,526.0,25.0,1534.0,36.0,1322.0,392.0,214.0,478.0,12005.0
13/06/2004,08.00.00,4.0,767.0,12.0,520.0,30.0,1526.0,42.0,1287.0,377.0,205.0,468.0,11152.0
13/06/2004,09.00.00,5.0,784.0,17.0,562.0,42.0,1460.0,52.0,1286.0,389.0,208.0,407.0,9882.0
13/06/2004,10.00.00,6.0,811.0,25.0,622.0,52.0,1315.0,60.0,1307.0,432.0,223.0,353.0,9371.0
13/06/2004,11.00.00,7.0,838.0,25.0,620.0,62.0,1292.0,74.0,1325.0,502.0,217.0,383.0,9842.0
13/06/2004,12.00.00,7.0,821.0,27.0,632.0,67.0,1295.0,65.0,1302.0,469.0,244.0,296.0,8921.0
13/06/2004,13.00.00,6.0,793.0,19.0,579.0,47.0,1380.0,52.0,1303.0,427.0,234.0,349.0,9910.0
13/06/2004,14.00.00,5.0,794.0,18.0,567.0,35.0,1426.0,40.0,1306.0,406.0,235.0,352.0,10019.0
13/06/2004,15.00.00,6.0,821.0,24.0,614.0,45.0,1309.0,49.0,1350.0,430.0,224.0,390.0,10400.0
13/06/2004,16.00.00,8.0,849.0,26.0,628.0,53.0,1274.0,56.0,1379.0,453.0,220.0,417.0,10865.0
13/06/2004,17.00.00,8.0,852.0,30.0,651.0,57.0,1246.0,59.0,1387.0,470.0,217.0,427.0,10949.0
13/06/2004,18.00.00,1.0,847.0,29.0,645.0,71.0,1245.0,68.0,1364.0,480.0,207.0,434.0,10470.0
